"age","job","marital","education","default","balance","housing","loan","day","month","duration","campaign","pdays","previous","y"
31,"blue-collar","single","primary","no",993.103448275862,"yes","no",14,"may",113,2,-1,0,"no"
35,"housemaid","married","tertiary","no",1454.02298850575,"yes","no",15,"may",326,5,179,4,"yes"
26,"admin.","married","secondary","no",0,"no","no",27,"may",755,1,-1,0,"no"
52,"technician","married","tertiary","no",245.977011494253,"no","no",29,"aug",161,3,-1,0,"no"
58,"retired","married","secondary","no",488.505747126437,"yes","yes",17,"nov",100,1,-1,0,"no"
57,"housemaid","married","tertiary","no",3.44827586206897,"no","no",4,"aug",142,2,-1,0,"no"
34,"management","married","tertiary","no",0,"yes","no",8,"may",214,2,-1,0,"no"
59,"blue-collar","married","primary","no",0,"no","no",18,"nov",167,2,-1,0,"no"
27,"technician","single","secondary","no",324.137931034483,"no","yes",9,"jul",676,5,-1,0,"no"
42,"entrepreneur","married","tertiary","no",0,"no","no",9,"jul",236,1,-1,0,"no"
47,"housemaid","single","tertiary","no",4283.90804597701,"no","no",12,"jun",993,6,-1,0,"yes"
33,"blue-collar","married","secondary","no",0,"yes","yes",28,"jul",83,12,-1,0,"no"
31,"services","single","secondary","no",993.103448275862,"yes","no",6,"may",100,1,-1,0,"no"
37,"management","married","tertiary","no",4700,"yes","no",2,"feb",289,2,174,4,"yes"
29,"blue-collar","married","secondary","no",-549.425287356322,"no","yes",8,"jul",528,2,-1,0,"no"
38,"unemployed","married","primary","no",-417.241379310345,"no","no",12,"jun",340,2,-1,0,"no"
35,"self-employed","married","secondary","no",10210.3448275862,"no","no",21,"nov",33,3,-1,0,"no"
31,"technician","single","secondary","no",2264.36781609195,"no","no",17,"apr",284,3,-1,0,"no"
62,"management","married","tertiary","no",2136.7816091954,"no","no",6,"aug",245,3,-1,0,"yes"
32,"technician","single","tertiary","no",1217.24137931034,"yes","no",17,"apr",115,1,-1,0,"no"
31,"services","married","secondary","no",445.977011494253,"yes","no",5,"may",730,2,-1,0,"no"
51,"blue-collar","divorced","primary","no",691.954022988506,"yes","no",11,"may",347,1,284,2,"no"
29,"services","single","secondary","no",0,"no","no",17,"jul",58,1,-1,0,"no"
43,"blue-collar","married","primary","no",293.103448275862,"yes","no",17,"jul",180,1,-1,0,"no"
36,"blue-collar","married","secondary","no",72.4137931034483,"yes","no",2,"jun",56,8,-1,0,"no"
34,"self-employed","married","primary","no",818.390804597701,"yes","no",2,"jun",326,3,-1,0,"no"
29,"services","married","secondary","no",65.5172413793103,"yes","no",21,"jul",342,9,-1,0,"no"
57,"retired","married","secondary","no",601.149425287356,"no","yes",2,"feb",49,6,-1,0,"no"
43,"management","married","tertiary","no",485.057471264368,"no","no",12,"aug",110,1,-1,0,"no"
33,"services","married","secondary","no",443.67816091954,"no","no",12,"nov",253,1,92,4,"yes"
60,"management","married","tertiary","no",3893.10344827586,"no","no",14,"aug",636,2,-1,0,"no"
51,"technician","married","primary","no",298.850574712644,"no","no",19,"aug",137,2,-1,0,"no"
40,"admin.","single","secondary","no",-1.14942528735632,"no","no",7,"jul",173,1,-1,0,"no"
51,"technician","married","secondary","no",1712.64367816092,"yes","no",18,"jul",227,2,-1,0,"no"
38,"services","married","secondary","no",571.264367816092,"yes","yes",19,"may",88,5,-1,0,"no"
35,"technician","married","secondary","no",1962.06896551724,"yes","no",2,"jun",426,3,-1,0,"no"
47,"technician","married","secondary","no",949.425287356322,"yes","no",18,"nov",195,3,112,8,"no"
45,"blue-collar","married","primary","no",1042.52873563218,"no","no",18,"aug",230,8,-1,0,"no"
40,"services","married","secondary","no",2110.34482758621,"yes","no",12,"may",750,2,-1,0,"yes"
29,"entrepreneur","single","secondary","no",464.367816091954,"no","no",30,"jan",413,3,-1,0,"no"
52,"management","divorced","tertiary","no",1042.52873563218,"yes","no",4,"jun",104,2,-1,0,"no"
26,"technician","married","secondary","no",20.6896551724138,"yes","yes",5,"may",138,1,-1,0,"no"
31,"blue-collar","single","primary","no",-568.965517241379,"yes","no",29,"may",334,2,-1,0,"no"
55,"services","married","unknown","no",1390.80459770115,"yes","no",30,"may",868,1,-1,0,"no"
35,"services","married","secondary","no",941.379310344828,"yes","no",14,"jul",102,14,-1,0,"no"
56,"management","divorced","tertiary","no",508.045977011494,"no","no",28,"may",77,3,-1,0,"no"
28,"blue-collar","single","secondary","no",-52.8735632183908,"yes","no",1,"sep",199,1,92,14,"yes"
27,"student","single","secondary","no",771.264367816092,"yes","no",7,"may",332,2,-1,0,"no"
30,"technician","married","secondary","no",426.436781609195,"no","no",7,"aug",124,2,-1,0,"no"
51,"technician","married","tertiary","no",-3.44827586206897,"no","no",25,"aug",91,9,-1,0,"no"
33,"management","married","secondary","no",12.6436781609195,"yes","no",4,"may",104,3,-1,0,"no"
32,"blue-collar","single","secondary","no",37.9310344827586,"yes","no",18,"may",125,1,368,4,"no"
43,"entrepreneur","married","secondary","no",119.540229885057,"yes","no",18,"jul",635,3,-1,0,"yes"
46,"blue-collar","married","primary","no",200,"no","yes",15,"jul",90,1,-1,0,"no"
32,"management","married","tertiary","no",3571.26436781609,"yes","yes",25,"jul",310,1,-1,0,"no"
40,"services","married","secondary","no",1652.87356321839,"yes","no",6,"may",207,1,351,2,"no"
39,"blue-collar","married","secondary","no",1571.26436781609,"no","no",12,"jun",43,1,-1,0,"no"
51,"blue-collar","married","primary","no",-12.6436781609195,"no","no",16,"jul",126,4,-1,0,"no"
46,"admin.","single","secondary","no",1945.97701149425,"yes","no",25,"jan",137,1,97,1,"no"
43,"blue-collar","married","primary","no",894.252873563218,"yes","yes",15,"may",284,5,-1,0,"no"
36,"technician","married","tertiary","no",962.068965517241,"no","no",28,"aug",68,6,-1,0,"no"
48,"management","married","tertiary","no",417.241379310345,"no","no",18,"nov",67,1,-1,0,"no"
26,"admin.","single","secondary","no",271.264367816092,"yes","yes",18,"may",8,2,-1,0,"no"
39,"admin.","single","unknown","no",0,"yes","no",11,"may",62,1,-1,0,"no"
47,"management","married","tertiary","no",-57.4712643678161,"no","yes",7,"jul",175,1,-1,0,"no"
23,"entrepreneur","single","primary","no",4.59770114942529,"yes","no",13,"may",395,2,-1,0,"yes"
54,"management","divorced","tertiary","no",30236.7816091954,"yes","no",11,"feb",27,1,84,3,"no"
38,"admin.","married","secondary","no",52.8735632183908,"yes","yes",6,"may",195,1,-1,0,"no"
33,"technician","married","secondary","no",660.919540229885,"no","yes",4,"feb",254,2,-1,0,"no"
35,"admin.","divorced","secondary","no",170.114942528736,"no","yes",8,"jul",199,1,-1,0,"no"
52,"services","married","secondary","no",495.402298850575,"no","no",26,"aug",73,17,-1,0,"no"
25,"technician","single","tertiary","no",893.103448275862,"yes","no",14,"may",351,1,-1,0,"no"
29,"management","married","tertiary","no",228.735632183908,"yes","yes",7,"may",1689,4,-1,0,"yes"
35,"technician","single","tertiary","no",4082.75862068966,"no","no",21,"nov",267,1,-1,0,"no"
49,"services","married","secondary","no",54.0229885057471,"no","no",5,"may",234,2,-1,0,"no"
41,"admin.","divorced","secondary","no",4394.25287356322,"no","no",26,"apr",234,10,-1,0,"no"
32,"management","married","tertiary","no",158.620689655172,"no","no",20,"aug",94,4,-1,0,"no"
29,"admin.","single","secondary","no",1283.90804597701,"yes","no",8,"may",77,2,-1,0,"no"
28,"blue-collar","married","secondary","no",1522.98850574713,"yes","no",15,"may",242,1,-1,0,"no"
59,"retired","married","secondary","no",0,"no","no",18,"jul",247,4,-1,0,"no"
34,"entrepreneur","married","tertiary","no",4991.95402298851,"no","no",9,"jun",85,4,-1,0,"no"
55,"management","divorced","tertiary","no",1836.7816091954,"no","no",22,"aug",607,4,-1,0,"no"
34,"management","married","tertiary","no",3794.25287356322,"yes","no",17,"jun",485,2,227,4,"yes"
24,"student","single","secondary","no",944.827586206897,"no","no",27,"oct",184,1,91,2,"yes"
42,"technician","divorced","secondary","no",-321.83908045977,"yes","no",26,"may",258,1,-1,0,"no"
34,"management","single","unknown","no",1763.2183908046,"yes","no",16,"apr",156,1,147,7,"no"
34,"admin.","married","secondary","no",1920.68965517241,"no","no",21,"may",160,1,-1,0,"no"
51,"self-employed","married","tertiary","no",2306.89655172414,"no","no",16,"jun",1021,1,-1,0,"no"
58,"blue-collar","married","primary","no",0,"yes","no",31,"jul",5,25,-1,0,"no"
44,"technician","married","secondary","no",3190.80459770115,"yes","no",27,"jan",701,1,-1,0,"yes"
33,"blue-collar","married","secondary","no",159.770114942529,"yes","yes",18,"may",732,2,291,5,"yes"
34,"management","married","tertiary","no",658.620689655172,"no","no",10,"aug",122,1,-1,0,"no"
34,"admin.","married","secondary","no",545.977011494253,"yes","no",7,"may",559,1,-1,0,"no"
42,"blue-collar","divorced","secondary","no",54.0229885057471,"yes","yes",8,"may",141,1,-1,0,"no"
46,"management","single","tertiary","no",2475.86206896552,"yes","no",21,"jul",87,4,-1,0,"no"
31,"self-employed","single","tertiary","no",110.344827586207,"no","no",5,"feb",577,1,-1,0,"no"
39,"entrepreneur","married","tertiary","no",95.4022988505747,"yes","no",11,"jul",193,2,-1,0,"no"
34,"management","single","tertiary","no",7777.01149425287,"no","no",28,"aug",210,5,-1,0,"no"
47,"technician","married","secondary","no",4566.66666666667,"no","no",6,"aug",732,2,-1,0,"no"
42,"services","divorced","secondary","no",427.586206896552,"yes","yes",6,"may",121,2,-1,0,"no"
48,"blue-collar","single","secondary","no",-634.48275862069,"no","yes",21,"nov",150,2,-1,0,"no"
30,"self-employed","single","tertiary","no",55.1724137931035,"no","no",21,"nov",140,1,-1,0,"no"
38,"technician","married","secondary","no",8845.97701149425,"yes","no",20,"nov",386,2,-1,0,"no"
24,"services","married","secondary","no",5172.41379310345,"yes","no",11,"may",733,2,-1,0,"yes"
34,"technician","married","secondary","no",1.14942528735632,"yes","no",19,"nov",108,1,-1,0,"no"
46,"management","single","tertiary","no",52.8735632183908,"no","yes",17,"nov",80,1,152,1,"no"
32,"admin.","divorced","secondary","yes",-20.6896551724138,"yes","no",12,"may",155,3,-1,0,"no"
46,"services","married","secondary","no",518.390804597701,"yes","yes",13,"may",389,4,-1,0,"no"
26,"self-employed","married","tertiary","no",550.574712643678,"yes","no",9,"feb",133,3,-1,0,"no"
42,"blue-collar","married","secondary","no",0,"yes","no",21,"nov",328,6,-1,0,"no"
50,"technician","married","secondary","no",1298.85057471264,"yes","no",23,"jul",119,2,-1,0,"no"
41,"blue-collar","married","primary","no",447.126436781609,"yes","no",16,"jun",87,6,-1,0,"no"
34,"admin.","single","secondary","no",11.4942528735632,"no","yes",18,"nov",162,1,173,3,"no"
32,"services","married","secondary","no",460.919540229885,"yes","no",15,"may",294,2,-1,0,"no"
58,"housemaid","single","tertiary","no",166.666666666667,"yes","yes",16,"jul",128,2,-1,0,"no"
45,"technician","married","secondary","no",132.183908045977,"yes","no",6,"may",108,1,-1,0,"no"
28,"admin.","single","secondary","no",102.298850574713,"yes","yes",6,"feb",172,2,-1,0,"no"
35,"technician","married","secondary","no",108.045977011494,"yes","yes",14,"may",208,5,-1,0,"no"
39,"services","married","secondary","no",1652.87356321839,"yes","no",20,"may",212,2,-1,0,"no"
49,"unemployed","divorced","tertiary","no",896.551724137931,"no","no",8,"nov",148,1,871,2,"no"
50,"management","married","tertiary","no",237.931034482759,"yes","no",4,"feb",99,1,-1,0,"no"
37,"management","married","tertiary","no",273.563218390805,"no","no",3,"feb",185,1,92,1,"yes"
45,"blue-collar","married","primary","no",2796.55172413793,"no","no",6,"aug",133,2,-1,0,"no"
30,"housemaid","single","secondary","no",2211.49425287356,"no","no",6,"feb",170,1,-1,0,"no"
48,"unemployed","married","tertiary","no",-541.379310344828,"yes","no",19,"may",668,7,-1,0,"no"
36,"management","single","tertiary","no",1759.77011494253,"yes","no",8,"may",81,3,170,1,"no"
41,"management","single","secondary","no",878.16091954023,"no","no",12,"jun",230,2,-1,0,"no"
55,"blue-collar","married","secondary","no",440.229885057471,"no","no",5,"may",287,1,-1,0,"no"
70,"retired","married","primary","no",4347.12643678161,"no","no",16,"mar",618,1,-1,0,"no"
41,"management","married","tertiary","no",374.712643678161,"yes","no",5,"may",788,1,-1,0,"yes"
47,"services","divorced","secondary","no",794.252873563218,"no","no",6,"feb",285,6,-1,0,"no"
34,"technician","single","secondary","no",0,"no","no",21,"aug",163,2,-1,0,"no"
33,"management","single","tertiary","no",113.793103448276,"no","no",8,"jul",159,1,-1,0,"no"
58,"retired","married","secondary","no",577.011494252874,"yes","no",12,"may",197,2,370,3,"no"
51,"management","married","tertiary","no",-17.2413793103448,"no","no",25,"jul",212,2,-1,0,"no"
45,"management","married","tertiary","no",2217.24137931034,"yes","no",29,"may",44,15,-1,0,"no"
55,"admin.","married","secondary","no",0,"no","no",23,"sep",180,2,238,3,"no"
30,"blue-collar","single","primary","no",212.64367816092,"no","no",26,"jun",11,1,-1,0,"no"
33,"management","single","secondary","no",-487.35632183908,"yes","no",26,"may",863,1,-1,0,"no"
27,"services","single","secondary","no",0,"yes","no",7,"may",388,7,-1,0,"no"
59,"retired","married","secondary","no",366.666666666667,"yes","no",5,"may",143,3,-1,0,"no"
34,"management","single","tertiary","no",196.551724137931,"yes","no",7,"may",191,1,294,1,"no"
47,"technician","divorced","tertiary","no",-1319.54022988506,"yes","yes",27,"may",62,2,-1,0,"no"
44,"blue-collar","married","primary","no",-12.6436781609195,"yes","no",9,"may",13,1,-1,0,"no"
35,"admin.","single","secondary","no",0,"yes","no",13,"may",1073,1,-1,0,"yes"
45,"management","married","tertiary","no",-236.781609195402,"yes","no",6,"may",337,2,-1,0,"no"
42,"blue-collar","married","primary","no",809.195402298851,"yes","yes",31,"jul",88,10,-1,0,"no"
38,"technician","married","secondary","no",2219.54022988506,"no","no",2,"jun",167,1,298,10,"no"
34,"technician","single","secondary","no",1083.90804597701,"no","no",29,"aug",96,4,-1,0,"no"
35,"technician","married","secondary","no",375.862068965517,"yes","no",13,"apr",537,3,-1,0,"no"
29,"management","single","secondary","no",-120.689655172414,"yes","no",27,"may",5,3,-1,0,"no"
58,"retired","married","secondary","no",1129.88505747126,"no","no",5,"aug",139,1,-1,0,"no"
44,"blue-collar","single","primary","no",904.597701149425,"yes","no",30,"may",570,2,-1,0,"no"
45,"entrepreneur","married","tertiary","no",0,"yes","no",29,"jul",100,3,-1,0,"no"
43,"blue-collar","married","secondary","no",3517.24137931034,"yes","no",15,"may",253,2,-1,0,"no"
44,"services","married","secondary","no",6643.67816091954,"yes","no",1,"apr",525,2,-1,0,"no"
30,"technician","single","secondary","no",908.045977011494,"no","no",20,"aug",696,3,-1,0,"no"
38,"unemployed","married","tertiary","no",1665.51724137931,"no","no",26,"may",535,6,-1,0,"no"
50,"technician","married","secondary","no",1622.98850574713,"no","no",6,"aug",131,3,-1,0,"no"
21,"student","single","secondary","no",782.758620689655,"no","no",20,"aug",6,1,-1,0,"no"
38,"entrepreneur","married","tertiary","no",262.068965517241,"yes","no",5,"feb",105,1,-1,0,"no"
42,"admin.","married","secondary","no",0,"no","no",19,"jun",370,1,-1,0,"no"
45,"technician","single","tertiary","no",2398.85057471264,"no","no",29,"aug",29,14,-1,0,"no"
34,"entrepreneur","married","secondary","no",2.29885057471264,"yes","yes",5,"may",184,1,167,6,"no"
48,"technician","married","secondary","no",226.436781609195,"no","yes",3,"feb",47,2,222,3,"no"
34,"services","married","secondary","no",0,"no","yes",2,"jul",193,4,-1,0,"no"
32,"blue-collar","married","secondary","no",2189.65517241379,"yes","no",16,"jul",709,2,-1,0,"yes"
35,"technician","married","tertiary","no",135.632183908046,"no","no",6,"aug",358,2,-1,0,"no"
39,"entrepreneur","married","tertiary","no",3039.08045977011,"yes","no",20,"may",253,1,-1,0,"no"
36,"self-employed","married","tertiary","no",18885.0574712644,"yes","no",6,"jun",197,3,-1,0,"no"
35,"technician","married","secondary","no",14.9425287356322,"no","no",22,"aug",94,2,-1,0,"no"
57,"services","divorced","secondary","no",16.0919540229885,"no","yes",22,"jul",445,2,-1,0,"no"
28,"technician","single","secondary","no",883.908045977012,"yes","no",15,"may",153,1,371,2,"no"
43,"admin.","married","unknown","no",4005.74712643678,"no","no",18,"jun",113,1,-1,0,"no"
57,"management","married","secondary","no",159.770114942529,"no","no",17,"aug",80,1,-1,0,"no"
34,"services","divorced","secondary","no",232.183908045977,"yes","no",15,"may",318,1,-1,0,"no"
36,"technician","married","tertiary","no",6.89655172413793,"yes","no",27,"jan",100,1,435,1,"no"
47,"management","divorced","tertiary","no",2890.80459770115,"no","no",20,"jun",40,3,-1,0,"no"
36,"management","divorced","tertiary","no",5971.26436781609,"yes","no",2,"jun",55,25,-1,0,"no"
33,"management","married","tertiary","no",2411.49425287356,"no","no",20,"nov",67,1,-1,0,"no"
57,"management","married","tertiary","no",367.816091954023,"no","no",7,"aug",76,2,-1,0,"no"
57,"management","married","tertiary","no",3943.67816091954,"yes","no",16,"may",73,1,-1,0,"no"
34,"admin.","married","secondary","no",57.4712643678161,"yes","no",20,"may",89,2,-1,0,"no"
51,"housemaid","divorced","tertiary","no",425.287356321839,"yes","no",19,"aug",109,3,-1,0,"no"
54,"blue-collar","divorced","primary","no",-209.195402298851,"no","no",9,"jul",98,1,-1,0,"no"
52,"self-employed","single","tertiary","no",1865.51724137931,"yes","no",5,"jun",21,17,-1,0,"no"
43,"entrepreneur","married","tertiary","no",15335.632183908,"yes","no",18,"nov",465,1,-1,0,"no"
